UserId,TweetId,Tweet,ADR_label
7577414,514208,A liver biopsy revealed chronic hepatitis with bridging fibrosis and piecemeal necrosis.,0
7577414,584154,Its main mechanism of action is regarded as a switch of the immune reaction from a T helper (Th)1 to a Th2 cell type.,0
7582710,742898,"We report a case of liver abscess caused by methicillin-resistant Staphylococcus aureus (MRSA), which developed as a complication of an infected VP shunt.",0
7582710,473997,The buried bumper syndrome: the usefulness of retrieval PEG tubes in its management.,0
7582710,987231,This syndrome generally occurs after a few weeks of therapy and may occur after L-asparaginase therapy is completed.,0
7582710,992487,Unusual late pulmonary complication in a child after umbilical cord blood transplantation: high-resolution CT-pathologic correlation.,0
7582710,893350,"A patient is described with a 25-year history of disabling, and at times life-threatening, anorexia nervosa alternating with major depression associated with suicidal ideation.",0
7582710,65174,"Three years later, she complained of mild visual loss in the right eye.",0
7582710,902546,The renovascular hypertension in this patient was treated successfully by renal autotransplantation.,0
7582710,795805,"INTERVENTION: Volume resuscitation, vasopressors, high PEEP mechanical ventilation, paralysis, nitric oxide, steroids, rapid albumin infusion.",0
7594371,380019,"This report suggests that, like immunoblastic sarcoma, lymphomatoid granulomatosis may develop under conditions of diminished immunologic surveillance, whether iatrogenic or naturally occurring.",0
7594371,153824,Percutaneous transseptal mitral valvuloplasty was attempted in a patient with severe rheumatic mitral stenosis.,0
7594371,37626,"These changes resemble lymphocytic bronchiolitis in lung transplant recipients, which was well correlated with HRCT findings.",0
7594371,305434,Twenty-three patients who experienced HCMV antigenaemia or DNAemia during or at the end of prophylaxis were included.,0
7594371,576085,This is the first time that the combination of PTX and vit-E has had a significant antifibrotic effect by completely reversing deep RIF as shown by CT scan normalization.,0
7606071,236515,"In our experience and in other limited published data, adverse effects are rare, but prolongation of the QT interval has occurred and multiform ventricular tachycardia is likely a risk.",0
7606071,120761,Reviewing data on these patients and recent literature indicate that fatal marrow aplasia seems to occur more frequently in sero-negative women who respond well to therapy with gold salts.,0
7606071,579444,"In all five patients, sodium loading was associated with improved renal function, which permitted amphotericin B therapy to be continued in fully effective doses to the completion of elective courses of treatment without evidence of residual impaired renal function.",0
7606071,70093,This article presents a simple and effective alternative using hyaluronic acid for some patients requiring nasal recontouring.,0
7606071,705372,"This set of findings is similar to the acute inflammatory stimulation observed with exposure to irritants, and may lead to mucus obstruction of small airways and increased nasal resistance.",0
7606071,685435,Clinical aspects of Candida infection in denture wearers.,0
7606071,722298,The patient was ultimately discharged to home.,0
7606071,615618,We report a patient with psoriasis and HCL who was treated for 1 week with continuous intravenous infusion of 2-CdA for recurring HCL.,0
7606071,565174,The case is discussed and the pertinent literature reviewed.,0
7606071,391101,"However, Strongyloides-related glomerulonephritis has not been well documented.",0
7619765,508837,"Acute occlusion of the popliteal artery, a limb-threatening complication, was reported after total knee arthroplasty.",0
7619765,808206,Severe overdosage with the antiepileptic drug oxcarbazepine.,0
7632529,380432,We present a case of a newly acquired herpetic infection in the graft after penetrating keratoplasty.,0
7632529,209456,Systemic administration of corticosteroids was only transiently beneficial in reducing the increased airway resistance.,0
7639655,702012,"On this regimen, four of the five patients studied were able to excrete significant amounts of iron (greater than 35 mg/da) when receiving a daily desferrioxamine dose of 1.5 to 2.2 g.",0
7639655,644629,"Most of these patients presented with complex symptoms arising from a variety of pathological conditions including ischemic heart disease, myocardial infarction, cerebrovascular accident, pneumonia, and trauma.",0
7639655,580001,"Most interestingly, the evolution of NS paralleled the evolution of cGVHD in all patients.",0
7639655,255069,"In addition, by far the majority of bleeding complications can be treated effectively.",0
7639655,378927,DISCUSSION: Eye burns followed by calcifications follow two different major patterns: the corrosive substance contained calcium or the continued therapy was applied with phosphate-buffered eye drops.,0
7639655,925060,A 55-year-old man is reported who initially developed chronic lymphocytic leukemia.,0
7647084,248952,A case is reported of a 36 y/o man treated with radiation therapy for cervical cord ependymoma who developed malignant fibrous histiocytoma of the cervical spine 15 years later.,0
7647084,287209,"Toxicities included fever, skin rash, somnolence and a generalized seizure.",0
7655130,342803,BACKGROUND: There has been discussion about the acceptance of adverse drug reactions (ADRs) reported by patients to spontaneous reporting systems.,0
7661076,383470,RESULTS: Visual acuity was reduced to 1/50 and 0.3.,0
7661076,235903,"No safety data in patients with < 60,000/mm(3) of platelets are present.",0
7663030,473787,There was no reaction to the antibiotics.,0
7663030,442001,We describe our initial experience of HCQ slow oral desensitization.,0
7663030,88675,"A case of mixed adult Wilms' tumour and angiosarcoma responsive to carboplatin, etoposide and vincristine (CEO).",0
7663030,361111,"Implicated triggering factors are numerous and include toxins, medications, and infectious agents.",0
7668127,513375,"In the following days, fever, vomiting, hypertension and ARF occurred.",0
7668127,243327,The neuropathology of organ transplantation: comparison and contrast in 500 patients.,0
7673653,617349,Successful treatment of influenza A virus by oseltamivir in bone marrow transplant recipients.,0
7673653,980568,We meningitis and epidural abscess after spinal bacteraemic patient.,0
7673653,537955,"When L-dopa reduction was feasible, it resulted in cessation of unsafe driving.",0
7673653,295228,A report of three cases and a review of the literature.,0
7673653,592323,Hairy leukoplakia was first described in association with HIV infection.,0
7679525,715956,Confocal microscopy findings of Acanthamoeba keratitis.,0
7679525,28472,Herbal medicine causing likely strychnine poisoning.,0
7679525,899523,"Bisabolol is a sesquiterpene alcohol compound derived from the German chamomile plant, a member of the Compositae family.",0
7685228,858510,"Within a week after surgery, the patient developed septic shock secondary to multidrug-resistant Escherichia coli bacteremia and died.",0
7685228,293878,There was no evidence of disease progression.,0
7696938,855364,"INTERVENTIONS: Patients were treated with 4 to 8mg of cyproheptadine by mouth every 6 to 8 hours, 5 to 10mg of diazepam by mouth every 6 to 12 hours, 10 to 20mg of baclofen by mouth every 6 hours, and ITB boluses in some cases.",0
7696938,57222,"In the first case report, the patient was switched to olanzapine ODT in daily dosage of 20 mg, while in the second case report, the patient was switched to olanzapine ODT in daily dosage of 15 mg, and weight loss was similar (14 kg vs. 15 kg).",0
7696938,24040,Chemotherapy usually consisted of alkylating agents often given in high dose and for long durations.,0
7696938,442635,Risk of abuse of diphenhydramine in children and adolescents with chronic illnesses.,0
7712052,165996,RESULTS: Central macular thickness decreased from 511 to 376 microm at month 4 in the treated eye and remained within 10% of this value during follow-up.,0
7712052,109038,"One patient with nasopharyngeal undifferentiated carcinoma and 1 patient with maxillary adenosquamous carcinoma showed complete response (CR), while all SCC patients showed stable disease (SD) or progressive disease (PD).",0
7718983,106092,A minimum peripheral dose of 36 Gy HDR was administered in 12 fractions (twice a day) at 3 Gy per fraction for a period of 3 days.,0
7718983,313542,Endogenous thrombopoietin serum levels during multicycle chemotherapy.,0
7718983,460633,In 7 CVC-related infections (35%) the catheter was removed.,0
7718983,113471,"Her condition stabilized during treatment with intravenous heparin, aspirin, nitrates, beta-blockers, digoxin, ACE inhibitor and anticoagulants.",0
7718983,228813,"The leucopenia and thrombocytopenia resolved on the 7th and 13th days of hospitalization, respectively.",0
7724306,166546,"The mean histologic activity index scores for patients in groups 1 and 2, respectively, were 6.7 and 5.4.",0
7724306,930567,We identified high numbers of PDCs in psoriatic skin lesions (up to 16% of the total dermal infiltrate) based on their coexpression of BDCA2 and CD123.,0
7724306,224468,CONCLUSIONS: Intravitreal injection of triamcinolone acetonide may be an additional tool in the treatment of therapy-resistant cystoid macular edema after penetrating keratoplasty.,0
7724306,442787,"One year later, decreased fluency and mild ataxia persists.",0
7724306,458949,Serum triglyceride levels of four patients with psychotic disorders were decreased after switching therapy from clozapine to risperidone.,0
7724306,810125,It is recommended that daily leukocyte counts be done in burn patients being treated with silver sulfadiazine.,0
7724306,169062,"Furthermore, the dystonia may resolve following the disappearance of the brainstem and thalamic lesions.",0
7724306,570154,The latter case was diagnosed by needle aspiration of the cyst.,0
7724306,216877,Three of the 4 patients with hydrocephalus secondary to CNS tumor suffered secondary shunt complications during periods of severe neutropenia resulting from chemotherapy (6 weeks to 6 months after shunt insertion).,0
7730124,226334,This undesirable side effect of Tolazoline may be prevented by the concomitant use of antacids to maintain gastric pH greater than 5.,0
7748076,762343,We present a patient with multiple intraoral ulcerations of the right buccal and alveolar mucosa that had previously been treated with nerve ablation therapy for trigeminal neuralgia.,0
7748076,985612,"We concluded that the recurrent bacteraemia in this predisposed patient was due to re-infection, and that antibiotic treatment (amoxicillin plus an aminoglycoside) resulted in a complete eradication of the infective microorganism.",0
7748076,960869,All three patients had been taking an atypical antipsychotic.,0
7752014,216704,"Fifteen days later, blood tests showed CK 1327 IU/L and myoglobin 324 U/L; therefore, the drug was discontinued.",0
7752014,397070,Conservative treatment with oxygen was administered and both respiratory and liver disorder resolved 4 weeks following admission.,0
7756684,534075,"When additional indicators of treatment outcome are considered, such as cognitive and occupational and social functioning, it is clear that the overall outcome for schizophrenia is far from satisfactory.",0
7761316,64418,This paper reports a patient with degenerative rupture of the plantar fascia.,0
7761316,71771,Infective endocarditis was diagnosed by Duke's Criteria (Durack et al.,0
7761316,181727,"A young male presented with acute cervico-facial swelling and loss of consciousness, following ingestion of barracuda flesh.",0
7776854,234637,"We report on two girls, 3 and 13 years old, with acute promyelocytic leukemia (APL) who were successfully treated with all-trans retinoic acid (ATRA) 45 mg/m2/day.",0
7776854,217153,We present a patient who developed skin lesions typical of disseminated superficial porokeratosis (DSP) while on immunosuppressive therapy for pemphigus foliaceus.,0
7776854,618006,"The importance of differentiation between primary and ""therapy-linked"" disease, and the difficulties in making such a distinction, are discussed.",0
7776854,647978,Reactivation of hepatitis B virus infection with persistently negative HBsAg on three HBsAg assays in a lymphoma patient undergoing chemotherapy.,0
7776854,677832,Reperfusion was achieved by coronary thrombolytic therapy with urokinase.,0
7776854,54494,"When using local anaesthetic epidural infusions, it is important to exclude other causes of motor block before attributing it to the local anaesthetic.",0
7776854,719209,Our patient presents one copy of the most common mutation (CYP2C19*2) affecting the activity of the isoenzyme and probably another rare or private mutation.,0
7776854,333503,"This syndrome has been associated with the use of aromatic ring-containing agents such as phenytoin, carbamazepine, or phenobarbitone.",0
7776854,452931,"The patient denied any previous medication sensitivities, and was taking oral methotrexate and prednisone at the time of emergency department admission.",0
7779233,202352,PARTICIPANTS: Five eyes in four patients who underwent LASIK in different locations around the world and had culture-positive mycobacterium keratitis develop.,0
7779233,613658,Energy-dispersive X-ray analysis confirmed the presence of calcium.,0
7779233,176282,"BACKGROUND: Cutaneous manifestations of cryofibrinogenemia include purpura, ecchymosis, and ulcerations.",0
7781845,509481,"Sorafenib, a multitargeted kinase inhibitor used for the treatment of unresectable hepatocellular carcinoma and advanced renal cell carcinomas, received FDA approval in 2005.",0
7781845,690133,The median survival was 22.1 months in all and 17.1 months in six patients with PVTT.,0
7781845,939748,"Periodic alternating nystagmus generally implies structural brainstem disease, especially at the craniocervical junction.",0
7781845,877258,The WBC count should be determined and the patient's circulatory status evaluated to rule out hypovolemia.,0
7781845,852323,"Electron microscopy demonstrated electron-dense granules, free and membrane-bound, within macrophages and fibroblast-like cells.",0
7781845,962317,"METHODS: Between April 2002 and October 2003, we performed 24 liver transplants in 25 patients.",0
7783891,693264,Stenotrophomonas maltophilia bacteremia after living donor liver transplantation: Report of a case.,0
7783891,197284,We discuss the possible common immunological basis for these two diseases and the risks and benefits of immunosuppressive therapy.,0
7783891,241009,Further research is needed to delineate the frequency of this troubling side effect and how best to treat it.,0
7787496,772373,"At 1 year of age cardiovascular and renal function is normal, but there is developmental delay.",0
7787496,870796,Her acyclovir level was later found to have been 3.4 micrograms/ml (normal peak range 0.4-2 micrograms/ml) prior to dialysis.,0
7789881,402184,Current trends toward intensive insulin therapy for rapid near-normalization of blood glucose levels will increase the recognition of this entity.,0
7789881,64109,She had received this same dose in the past without incident.,0
7789881,478151,Clotrimazole is an antifungal agent that has been shown to have excellent in vitro activity against most strains of Acanthamoeba.,0
7789881,615859,"Her condition improved, and she was discharged after 22 days.",0
7789881,118960,Acute respiratory failure precipitated by a carbonic anhydrase inhibitor.,0
7797283,764152,IFN-alpha therapy (5 million U/day) was administered for 6 months longer.,0
7797283,874172,Acute spontaneous tumor lysis syndrome in a patient with Crohn's disease taking immunosuppressants.,0
7814182,285236,A reticular pattern on high resolution CT (HRCT) invariably represents significant lung pathology and is the dominant feature of irreversible fibrosis.,0
7814182,674689,Median patient age was 52 years.,0
7831179,66228,"CLINICAL PRESENTATION: We report two cases with multiple sclerosis, who developed meningioma four and twenty years after the diagnosis of MS was made.",0
7831179,563185,METHODS: We report the first case of orbital cellulitis following Faden operation on the medial rectus muscle.,0
7831179,479035,"Polyacrylamide gel may have favorable properties for facial tissue augmentation, but a severe granulomatous inflammatory response induced by injection of polyacrylamide gel may occur.",0
7835785,262604,No subjective discomfort was reported.,0
7835785,538482,"A brief discussion of thyroid myopathy, thionamide drug reactions, and polymyositis is included.",0
7835785,992115,Systemic lupus erythematosus: association with psoralen--ultraviolet-A treatment of psoriasis.,0
7835785,295310,Limited data suggest that TNF-alpha inhibitors may facilitate uncontrolled hepatitis B viral replication.,0
7835785,304692,"Another aqueous humor sample was taken and sent for microscopic examination of sputum for acid-fast bacilli and culture, both of which were positive for MT.",0
7854541,355988,"Laboratory investigation confirmed prior exposure to CMV, EBV and HSV and suggested drug-induced immunological suppression.",0
7854541,388192,"Postoperatively, a continuous epidural infusion of fentanyl/bupivacaine was used for postoperative pain management.",0
7854541,907022,Stupor and fast activity have been related to the effects on gamma-aminobutyric acid type A (GABA(A)) receptors mediated by endozepines or by exogenous drugs such as benzodiazepines or barbiturates.,0
7854541,140966,BACKGROUND: Drug toxicological screening is commonly used as a diagnostic tool in patients with suspected toxic ingestion.,0
7854541,566497,We undertook a retrospective analysis of prevalence of QTC prolongation among all patients with computerized ECGs over a 6-month period at one institution and compared it to the prevalence in hospitalized patients with HIV disease.,0
7865488,494137,"Relapse occurred 13 1/2 months later, and therapy with adriamycin was restarted.",0
7865488,627681,Two patients who received granulocyte colony stimulating factor (G-CSF) before or during radiotherapy are reviewed.,0
7865488,352441,"CONCLUSIONS: We present 2 patients allergic to cloxacillin with normal tolerance to other betalactam antibiotics, confirming that cross-reactivity among these antibiotics seems to be uncommon.",0
788666,309293,"She was then treated by surgical excision of the infected tissues and by antibiotics: Amoxicillin, Metronidazole and Gentamycin for one month.",0
788666,982584,"Recently, ketorolac was demonstrated to relieve pain in RSD patients when administered by intravenous regional block (IVRB), yet this method has obvious limitations in the outpatient setting.",0
788666,421968,In three patients Westergren sedimentation rate decreased for up to five months after exchanges.,0
7887138,52772,The authors emphasize that this patient did not have any predisposing factors to fungal infections.,0
7887138,577396,Further control studies assessing the efficacy and safety of antiandrogen agents are recommended.,0
7887138,233864,Tetracycline-induced renal hypophosphatemia in a patient with a syndrome of inappropriate secretion of antidiuretic hormone.,0
7889679,969181,We describe a 12-year-old boy who developed desquamative interstitial pneumonitis and hepatic cirrhosis several years following the onset of ulcerative colitis.,0
7889679,172909,"Data from the Cincinnati Transplant Tumor Registry indicate that of 662 patients treated for posttransplant lymphoma, 277 patients died of cancer and 137 died of other causes, of which infection was a major factor.",0
7889679,914645,He recovered successfully after treatment with very high doses of corticosteroids and azathioprine.,0
7893301,304010,"Overall, they are the single largest cost to the healthcare system.",0
7893301,585357,"To our knowledge, this is the first case of stroke occurring in a pregnant woman following vasopressor therapy for spinal anesthesia-induced hypotension.",0
7893301,579340,There was complete radiological and clinical resolution of the abscess on prolonged treatment with amphotericin alone.,0
7893301,604818,"RESULTS: There was an immediate clinical improvement (increased alertness, improved concentration) but severe hypernatraemia developed (peak 169 mmol/l) necessitating revision of his desmopressin and fluid intake regimen.",0
7893301,981872,Portal hypertension in a patient with chronic myeloid leukaemia.,0
7897759,245545,"Twelve days later symptoms worsened, with pulmonary edema on chest radiograph, continued weight gain, and +4 pitting edema resistant to oral diuretics.",0
7897759,966360,Ultrasonography of the neck and upper extremity revealed thrombosis of right internal jugular vein.,0
7900744,593908,"Because there is no increased prevalence of PCNSL in MS, and the patient was otherwise not immunocompromised, an association between natalizumab therapy and PCNSL cannot be ruled out.",0
7900744,437499,Cardiac evaluation revealed acute congestive heart failure with a cardiac ejection fraction of 19%.,0
7900744,624800,"Remarkable findings on initial examination were facial grimacing, flexure posturing of both upper extremities, and 7-mm, reactive pupils.",0
7900744,909241,This resulted in clinical improvement and controlled the progression of hemolysis and methemoglobinemia.,0
7900744,777544,"She had begun taking amisulpride 50 mg/day and diazepam 2 mg at bedtime 6 months prior to the psychiatrist appointment, with poor relief of her depressed mood.",0
7900744,828652,The same test were negative in five control patients.,0
7900744,541995,"CONCLUSIONS: Influenced by a variety of factors, pathophysiological microvascular changes provoke anterior ischemic neuropathy with sudden painless loss of vision, irreversible in most cases.",0
7900744,254823,Case study on drug-related adverse effects of hepatitis C therapy.,0
7907218,419802,PURPOSE: To evaluate the efficacy and safety of topical imiquimod 5% cream for the treatment of eyelid basal cell carcinoma.,0
7914463,41901,A complication of short-term systemic corticosteroid use.,0
7919557,444911,The authors note that catatonia is a clinical syndrome associated with multiple medical conditions as well as psychiatric disorders.,0
7919557,104151,The literature review revealed that many cases typically present with chronic cough with or without dyspnea.,0
7919557,299351,Eruptive latent metastatic melanomas after initiation of antitumor necrosis factor therapies.,0
7919557,540305,CONCLUSION: Infliximab can be used successfully for the treatment of pediatric patients with Crohn's disease and IPAA who are refractory to conventional therapies.,0
7919557,426200,Using a ventricular reservoir to instill amphotericin B.,0
7933665,248718,Three hemodialyses were performed in the patient during the oliguric phase of the disease.,0
7937287,942214,She died and autopsy revealed extensive hemorrhagic myocardial infarction and a free-wall rupture.,0
7937287,47899,"CLINICAL RELEVANCE: Gabapentin appeared to be a safe, effective, and economical treatment for neuropathic pain in this horse.",0
7937287,875439,This case seems to be one of the first descriptions of the clinical relevance of a CYP2D6 heterozygous genotype in a patient treated with antidepressant.,0
7937287,679458,It is sometimes the sorrow of failed action and sometimes the sorrow of failed conduct.,0
7946029,916032,"Thus, measures must be taken to prevent and treat PVOD after BMT.",0
7946029,907572,"Computed tomography angiography of her chest revealed multiple bilateral pulmonary emboli with a moderate clot burden, which resulted in her hospitalization.",0
7946029,653178,Reports of corticosteroid anaphylactic reactions are rare in the medical literature.,0
7946029,981566,"Post-transplant lymphoproliferative disorders (PTLDs) are well-recognized complications of bone marrow and solid organ transplantation, comprising a heterogenous group of lymphoproliferations with a spectrum of morphologic, phenotypic and molecular features.",0
7949255,152643,The inferior alveolar nerve (IAN) contains mainly sensory fibers.,0
7949255,12252,RESULTS: Findings and course were typical for the recently described progressive outer retinal necrosis syndrome.,0
7949255,268194,METHODS: A 70-year-old woman with bilateral normal tension glaucoma was treated with topical brimonidine and followed in an outpatient setting.,0
7949255,786126,All patients had experienced multiple episodes of severe hypoglycaemia and had impaired awareness of hypoglycaemia.,0
7949255,840418,"Patient 1 developed squamous cell carcinoma of the skin with recurrence, and Patient 2 developed anaplastic carcinoma of the urinary bladder.",0
7953234,634513,Overall gains and no change in bodyweight were observed in 83% of patients.,0
7953234,696605,There was also complete regression of lymphadenomegaly.,0
7962394,363928,He was initially treated with interferon alfa and subsequently relapsed within one year of treatment.,0
7962394,125611,He had underlying left carotid artery stenosis combined with bilateral preproliferative diabetic retinopathy.,0
7962394,497619,Neuroleptic malignant syndrome (NMS) is a rare but potentially serious complication of neuroleptic drugs.,0
7962394,170960,This suggested a possible lack of response to amantadine for treatment of dyskinesias induced by surgery of the STN.,0
7973922,672201,IMPLICATIONS:We discuss the successful management of gangrene of the upper and lower limbs after ergot-induced abortion by unlicensed medical charlatans in a developing country.,0
7973922,151250,We have used anti-angiogenetic therapy with thalidomide in two AILD patients and observed remarkable responses.,0
7973922,315689,"Glycyrrhizin (GL) at a dose of 400-1600 mg/day (7.2-30.8 mg/kg/day) was administered intravenously for a period of more than a month, on 6 separate occasions, to 3 hemophiliacs with acquired immune deficiency syndrome (AIDS).",0
7973922,344156,"This is the first reported case of CNS excitatory toxicities in a patient with alcoholic hepatitis and cirrhosis, and normal renal function.",0
7978578,120428,This report describes the pathological changes in liver biopsy samples taken from 2 children who developed liver failure after combined chemotherapy for Wilms' tumor.,0
7978578,836890,She had not been envenomated by a rattlesnake previously or received any horse-derived antivenins in the past.,0
7986915,474999,The first cycle of her CHOP regimen was initiated (day 1) in our outpatient unit; she was then discharged home.,0
7986915,534734,"Atypically, despite high viraemia, serological tests showed persistently negative HBsAg using three different sensitive HBsAg assays (i.e., Architect, Murex and AxSYM).",0
7986915,643603,"Due to the absence of other contributing factors and the temporal relationship between tolterodine and prolonged INR, the event was determined to be a probable drug interaction.",0
7986915,464472,Sensitization remained demonstrable 2 months after cessation of the former drug.,0
7986915,24804,Possible etiologic factors are traumatic osseous lesions and transport of rectal bacteria to the periosseous region.,0
7986915,327061,CONCLUSIONS: Clinical pharmacists and other healthcare professionals should remain cognizant of possible product quality differences within or bioequivalency differences between levothyroxine products.,0
7986915,142104,"The patient presented with lethargy, abdominal pain, and vomiting.",0
7991279,766027,"Two months after thymectomy she presented with progressive cognitive decline, asymmetric quadriparesis and ataxia.",0
7991279,294388,"Mannitol treatment alone did not lower the intraocular pressure after 90 minutes, although improvement was noted four hours after methylprednisolone.",0
7995508,243920,OBJECTIVE: The objective of this study was to assess the efficacy of beta-blockade on clinically significant left ventricular outflow tract obstruction in premature infants treated with dexamethasone because of bronchopulmonary dysplasia.,0
7995508,828005,A possible association between arterial dissection and ergotamine abuse is discussed.,0
7995508,465616,Recent insights in the pathophysiological mechanism of these foreign body infections have elucidated the difficulty of achieving successful treatment without device removal.,0
8002140,355875,"Six weeks after withdrawal of the antituberculosis drugs and conservative management, the boy was clinically well and ten months later he remained well clinically and liver function tests, anti-DNA antibody and antinuclear factor tests were normal.",0
8002140,449278,DISCUSSION: Gabapentin is widely used in the management of pain.,0
8002140,554368,"Ritonavir is a potent inhibitor of hepatic cytochrome P450, mainly the CYP3A4 isoform.",0
8002140,107550,"After treatment for five months on this therapy, he presented with new-onset atrial fibrillation.",0
8007037,392066,T-cell receptor rearrangement analysis identified a monoclonal T-cell infiltrate.,0
8007037,441525,"Therefore, we recommend that physicians evaluate serum theophylline levels closely when prescribing the 2 drugs in combination.",0
8007037,478707,"The skin lesions were eczematoid patches, flaccid bullae and crusted plaques on the trunk and extremities, histologically showing a high epidermal blister with acantholysis.",0
8013261,913925,A diagnosis of phenytoin toxicity was made and she was treated by withdrawing the medication.,0
8013261,834421,"Response rate did not appear to be influenced by age, sex, etiology, initial blood count, interval prior to ATG therapy, or dose of ATG employed.",0
8013261,499685,"In the light of a brief review of literature, a prospective study of akathisia and tardive dyskinesia seems justified.",0
8013261,511828,"Post-transplant lymphoproliferative disorder (PTLD) is associated with Epstein-Barr virus (EBV) and characterized by fever, lymphadenopathy, and graft dysfunction.",0
8013261,509728,He has remained asymptomatic.,0
8024670,92065,This study shows that PID patients are susceptible to BCG dissemination and demonstrates the importance of an early diagnosis for their prognosis.,0
8031432,943951,Use of haloperidol infusions to control delirium in critically ill adults.,0
8031432,229580,"One RA patient and one AA patient have received rEpo as maintenance therapy for more than 64 and 100 weeks, respectively.",0
8034807,394423,"Four years after 2-CdA treatment, the patient has psoriasis on only 1% of his body surface area.",0
8034807,685042,The patient was not obese.,0
8034807,253629,"CONCLUSIONS: We are unable to explain the exact mechanism of the observed RPE changes; however, they did not lead to loss of visual acuity.",0
8038468,186615,Patients were vaccinated with BCG (Moreau strain) between 17 days and 4 months of age.,0
8038468,518151,"This agent is, however, associated with a rare but serious risk of lactic acidosis.",0
8038468,307685,Bone marrow needle aspirate showed a normal trilineage differentiation.,0
8038468,554582,Development of neuroleptic malignant syndrome (NMS) following discontinuation of high-dose and high-potency neuroleptic agents is described.,0
8038468,974292,"However, engraftment was not achieved.",0
8053440,991415,"To rule out fibrin sheath formation, catheter dye studies need to be obtained when fibrinolytic therapy has failed to restore catheter function.",0
8053440,509675,"From 2947 admissions with systemic lupus erythematosus 25 (0.85%) were diagnosed as having acute pancreatitis; 76% of cases had active systemic lupus erythematosus on presentation, with an average of 4.4 organ involvement, and a clustering of renal disease (56%), pleural effusion (48%) and arthritis (44%) in these patients.",0
8053440,468163,She also developed hypotension that was thought to be caused by beriberi.,0
8053440,726525,Acute GVHD developed at the end of therapy and the patient's leukemia went into remission.,0
8053440,31171,We describe the development of severe lipoatrophy in a patient treated with biphasic aspart.,0
8053440,824846,Recently lamivudine has been reported to be effective in suppressing the replication of HBV under such conditions.,0
8053440,199451,Treatment of restenosis after bare-metal and drug-eluting stenting of an aorto-ostial lesion: challenges associated with excessive stent overhang.,0
8053440,426964,This analytic procedure allows an exact calculation of the statistical variance at the final decision node using automated symbolic manipulation.,0
8053440,658057,She died 10 days after treatment was begun.,0
8053440,383297,Many surgeons are reluctant to use these devices because of the costs and the potential risks of inserting metallic or plastic elements into a septic joint.,0
8053440,806341,"However, possibly due to the bone marrow toxicity of the tuberculostatic drugs, the patient tolerated only low doses of cytostatic therapy.",0
8053440,377351,Reteplase was administered with concomitant lepirudin.,0
8053440,830815,Blood lead level was > 200 microg/dl.,0
8053440,910107,Visual fields and tiagabine: a quandary.,0
8053440,90104,"Resting motor threshold (RMT), active motor threshold (AMT), MEP size, intracortical inhibition (ICI) and intracortical facilitation (ICF) were tested during and after suspension of hormonal therapy.",0
8053440,938686,Renal pathologic findings were consistent with minimal change nephrotic syndrome (MCNS) showing extensive foot process effacement of visceral glomerular epithelial cells (podocyte).,0
8053440,107354,Three cases are described in which periorbital topical corticosteroids appear to have resulted in raised intraocular pressure or glaucoma.,0
8071504,507759,Patients receiving therapeutic immunosuppression for organ transplants have also reported to suffer from aspergillus osteoarthritis.,0
8071504,707396,Removal of a well-fixed metal-metal hip resurfacing acetabular component.,0
8071504,499433,"Ganciclovir is a nucleotide-analogue similar to acyclovir, which has an in vitro activity against herpes simplex type 1, herpes simplex type 2 and varicella zoster virus.",0
8071504,176143,Imatinib is a selective tyrosine kinase inhibitor which acts on breakpoint cluster region-Abelson fusion gene (BCR-ABL) positive leukemia including all phases of chronic myeloid leukemia and acute lymphoblastic leukemia.,0
8071504,427484,Infections seem uncommon.,0
8071504,197512,Erosive oral lichen planus (OLP) is a painful chronic inflammatory disease that is sometimes resistant to systemic or topical therapies.,0
8083821,176914,Morphological findings on sural nerve biopsies revealed both axonal degeneration and segmental remyelination.,0
8083821,92726,Pyomyositis was completely resolved following the surgical drainage and the antistaphylococcal antibiotic treatment.,0
8083821,36814,A case report with comment on the toxicity of mebendazole.,0
8083821,885714,"When phenytoin was discontinued, valproate levels increased, and he progressively improved.",0
8083821,427263,Pharmacokinetic interactions between medications can have clinically significant effects.,0
8083821,995070,Small bowel haemorrhage due to cytomegalovirus vasculitis.,0
8098286,391475,SMS treatment arrested progression of tumor growth only in patients in whom there was a reduction in gastrin and gastric acid secretion.,0
8098286,905468,A case of Lactobacillus casei endocarditis that occurred on a Carpentier-Edwards porcine valve is reported.,0
8098286,555451,"Light microscopy of a renal needle biopsy specimen showed interstitial lymphoid cell infiltration, but no marked changes of the glomeruli and no staining for immunoglobulin or complement.",0
8104147,43500,The patient who had been treated the longest and had received the highest total dose also had the highest SCE count.,0
8104147,292455,"By the time of treatment stabilization, the patient had not experienced any further fits.",0
812008,639076,"With initiation of treatment, her pulmonary symptoms and radiographic and spirometric evidence of BO resolved.",0
812008,318012,The decrease in p(a)CO(2)induced by halothane may be explained by the diminished dead space that results from the drop in peak airway pressure.,0
8120934,776249,"This use for vancomycin, however, has not been studied in the laboratory to evaluate possible toxicities and side effects.",0
8120934,76468,"Their decreases in VAS scores were 86.5%, 85.7%, and 77.6%.",0
8124920,688754,"Urine volume ranged from 1,640 to 2,260 mL/24 hr, and serum creatinine level rose from 2.3 to 8.3 mg/dL.",0
8124920,772417,Tonic status epilepticus presenting as confusional state.,0
8124920,849974,We report a case of IVC filter thrombosis with associated vena caval obstruction successfully treated with catheter-directed thrombolysis and adjunctive mechanical thrombectomy.,0
